Year,Month,Day,Source,Title,Body,Link
2022,Jan,31,FT,Consumer lobby alleges plot to mix palm oil with coconut oil,"National Movement to Protect Consumer Rights (NMPCR) alleges some businesses are attempting to mix palm oil with coconut oil and release it to the market.  NMPCR Convenor Ranjith Vithanage claims that some businesses had lobbied for a reduction in import tax of palm oil, and are looking to capitalise on the demand for coconut oil during the coming traditional New Year season in April. The NMPCR stated that Prez Rajapaksa had previously instructed more..",https://www.ft.lk/front-page/Consumer-lobby-alleges-plot-to-mix-palm-oil-with-coconut-oil/44-729919
2022,Feb,9,DM,Coconut Development Authority Chairman resigns,"Coconut Development Authority (CDA) Chairman Keerthi Sri Weerasinghe has decided to step down from his post temporarily. He said that he is to hand over his resignation letter to the relevant authorities today. He also said that the investigation relating to the recent assault incident of the Ragama medical faculty undergrads is underway. Therefore, I have decided to resign from the post. I have been given an official vehicle from the CDA for my official work, he said. more..",https://www.dailymirror.lk/latest_news/Coconut-Development-Authority-Chairman-resigns/342-230776
2022,Jun,19,ST,Coconut prices set to skyrocket amid crisis,"The crisis-hit coconut industry is set to see a spike in the price of coconuts reaching Rs.200 with farm gate prices pushing towards Rs.100 in a bid to overcome the rising cost of production. Emeritus Prof. of Bio Chemistry Deepal Mathew, an Executive Member of the Coconut Growers Association, said that the prices of coconuts cannot be held down for long and by December prices are likely to reach Rs.200. The farm gate prices need to reach Rs.100 to become sustainable, more..",https://www.sundaytimes.lk/220619/business-times/coconut-prices-set-to-skyrocket-amid-crisis-485896.html
2022,Nov,8,Island,"Giant squirrels, monkeys eat up 107 million coconuts each year","Giant Squirrels also known as Rock Squirrels, and monkeys destroy some 107 million coconuts annually, a recent survey by the research team of the Hector Kobbekaduwa Agricultural Research and Training Institute has revealed. Agriculture, Wildlife and Forest Ministry officials had a discussion, last Friday, on how to solve the problems such as human activities in the Sigiriya forest reserve, crop damage caused by wild animals, and the human-elephant conflict. more..",https://island.lk/giant-squirrels-monkeys-eat-up-107-million-coconuts-each-year/
2022,Nov,15,ST,Coconut production to drop owing to high fertiliser costs,"Coconut production is set to come down by at least 20% this year, gradually go down further and drop by another 30% in three years as a result of the current bad trends of inadequate fertiliser and the spread of a killer leaf disease. Emeritus Prof. Deepal Matthew, Executive Committee Member of the Coconut Growers Association, said that today the coconut industry is in a bad way and that more problems for the sector might surface in a couple of years time. more..",https://www.sundaytimes.lk/221113/business-times/coconut-production-to-drop-owing-to-high-fertiliser-costs-501409.html
2022,Nov,17,EN,"Presidents budget hits freehold, economic freedom of coconut landowners","President Ranil Wickremesinghes budget has given way to economic planners and controllers undermining the freehold of coconut land-owners resisting change and high productivity of land. Sri Lankas nationalists and planners have for many years behaved as if other peoples land was their own inheritance (known in Sinhalese as Am-mar Ap-par-gay Boo-dher-lay) placing various controls on their use, mis-using the coercive power of the state, critics say. more..",https://economynext.com/sri-lanka-presidents-budget-hits-freehold-economic-freedom-of-coconut-landowners-103240/
2022,Dec,9,ST,Pest devastation will drive coconut price ever higher,"The price of coconut will likely soar further next year unless a national programme to eliminate whitefly pest and fertiliser are not made available at reasonable prices for growers, the industry warns. A coconut now sells for up to Rs 100. We may need to import coconuts next year to bring down soaring prices, which could cost additional US$ 2 billion, said Coconut Growers Association Prez, Jayantha Samarakoon. more..",https://www.sundaytimes.lk/221204/news/pest-devastation-will-drive-coconut-price-ever-higher-504271.html
2022,Dec,20,NR,Discussion held on whitefly damage to coconut plantations,"A discussion on the sustainable management of the Whitefly pest that harms coconut plantations, was held yesterday at the Presidential Secretariat under the patronage of Presidents Secretary Saman Ekanayake and Prezs Director General (Community Affairs) Keerthi Tennakoon. The responsible institutions including the Coconut Research Institute held various awareness programmes, to educate coconut planters of the pest and measures more..",https://newsradio.lk/blog/discussion-held-on-whitefly-damage-to-coconut-plantations/
2023,Jan,7,ST,White fly infestation set to drive coconut prices higher,"Prices of coconut and king coconut are expected to rise further in the wake of the white fly infestation which is spreading fast, and which has reduced the harvest. Explaining the prevailing high prices, the growers say production is leaner in November, December, January, and February. Coconut Development Authority (CDA) Chair Keerthi Weerasinghe said, White fly pest is spreading at a higher rate than we thought"". more..",https://www.sundaytimes.lk/230101/news/white-fly-infestation-set-to-drive-coconut-prices-higher-507179.html
2023,Jan,19,CT,Wild animals destroyed over 200M coconuts in 2022,"Over 200 million coconuts have been destroyed by toque macaque, monkeys and giant squirrels in 2022, a study conducted by the Hector Kobbekaduwa Agrarian Research and Training Institute revealed. According to the study, in January to June of 2022, coconut plantations have suffered the most crop damage by wildlife. While in the first six months in 2022, 93 million coconuts have been destroyed by toque monkeys, monkeys and Giant Squirrels, by the end of 2022, more..",https://ceylontoday.lk/2023/01/19/wild-animals-destroyed-over-200m-coconuts-in-2022/
2023,Feb,14,CT,National policy on coconut oil importation mooted,"All Ceylon Traditional Coconut Oil Manufacturers Association (ACTCOMA) has urged the Govt to enact a national policy for the importation of coconut oil. Minister Nalin Fernando met representatives of the ACTCOMA, to discuss the quality of coconut oil supplied to the local market. During the meeting, Fernando inquired about the market issues that local coconut oil producers are currently facing. It is difficult for the traditional small and medium scale local more..",https://ceylontoday.lk/2023/02/14/national-policy-on-coconut-oil-importation-mooted/
2023,Mar,9,MSN,Thailand's monkey labour issue could pave way for SL to boost coconut milk exports,"Sri Lanka could get the opportunity to increase the export of its coconut-based products in the near future, as international companies are moving away from procuring from Thailand- a key supplier- due the usage of monkey labour. Following investigations carried out by PETA, major retailers, including Walmart, Costco, Target and Kroger, have already stopped carrying coconut milk from certain Thai suppliers accused of using monkeys for forced labour. more..",https://www.msn.com/en-xl/news/other/thailand-s-monkey-labour-issue-could-pave-way-for-sl-to-boost-coconut-milk-exports/ar-AA18nviy
2023,Mar,14,EN,Coconut exporters see silver line after rights body criticizes Thailands monkey labour,"SLs coconut milk exporters see a rare opportunity in expanding their sales in foreign markets after an American animal rights group has urged coconut buyers to stop importing coconut milk from Thailand due to monkey labour practice. Thailand is the third largest coconut exporter in the World after Indonesia and Philippines. SL is the fourth-largest exporter of fresh and dried coconut products, including desiccated coconut, brown fiber, virgin coconut oil, and coconut water. more..",https://economynext.com/sri-lanka-coconut-exporters-see-silver-line-after-us-rights-body-criticizes-thailands-monkey-labour-115308/
